CustomerID,VisitDate,VisitTime,StoreType,AmountSpent,MarketingCampaign,Promotion,FootTraffic,CustomerSatisfaction
4583,2023-08-27,2023-01-01 10:00:00,Apparel,954.78,No,No,9296,5
4584,2023-07-24,2023-01-01 19:00:00,Apparel,238.27,No,No,8101,3
4585,2023-02-17,2023-01-01 16:00:00,Apparel,15.86,Yes,No,5618,2
4586,2023-09-02,2023-01-01 17:00:00,Apparel,602.89,No,No,738,2
4587,2023-11-16,2023-01-01 12:00:00,Food,512.77,No,No,8003,4
4588,2023-11-13,2023-01-01 12:00:00,Apparel,482.87,Yes,No,2729,1
4589,2023-10-22,2023-01-01 13:00:00,Apparel,71.26,No,No,8220,3
4590,2023-05-08,2023-01-01 10:00:00,Food,459.89,Yes,No,4860,3
4591,2023-12-10,2023-01-01 15:00:00,Electronics,294.68,Yes,Yes,1658,3
4592,2023-10-09,2023-01-01 13:00:00,Electronics,281.82,No,Yes,7917,3
4593,2023-01-17,2023-01-01 14:00:00,Electronics,230.16,Yes,Yes,3060,1
4594,2023-03-12,2023-01-01 12:00:00,Food,339.2,No,No,2327,2
4595,2023-09-26,2023-01-01 16:00:00,Apparel,359.6,Yes,No,1052,2
4596,2023-11-21,2023-01-01 16:00:00,Food,315.69,No,No,9827,1
4597,2023-10-09,2023-01-01 20:00:00,Food,978.97,No,No,592,2
4598,2023-11-01,2023-01-01 13:00:00,Electronics,933.4,Yes,No,1716,1
4599,2023-01-07,2023-01-01 20:00:00,Electronics,578.76,No,No,7980,1
4600,2023-11-10,2023-01-01 14:00:00,Electronics,981.24,No,Yes,3090,2
4601,2023-11-01,2023-01-01 11:00:00,Apparel,991.29,No,No,3498,2
4602,2023-04-13,2023-01-01 09:00:00,Apparel,362.38,No,No,3683,1
4603,2023-11-05,2023-01-01 17:00:00,Food,450.74,No,No,9081,4
4604,2023-07-12,2023-01-01 17:00:00,Electronics,959.47,No,Yes,6165,5
4605,2023-08-29,2023-01-01 11:00:00,Apparel,612.54,Yes,No,9421,3
4606,2023-03-03,2023-01-01 12:00:00,Electronics,220.8,Yes,No,2481,1
4607,2023-01-17,2023-01-01 15:00:00,Electronics,692.49,Yes,No,9689,2
4608,2023-06-20,2023-01-01 10:00:00,Apparel,213.69,No,No,2599,1
4609,2023-01-25,2023-01-01 20:00:00,Electronics,345.96,No,No,4379,2
4610,2023-09-08,2023-01-01 11:00:00,Electronics,235.28,Yes,No,6947,1
4611,2023-09-10,2023-01-01 14:00:00,Apparel,252.53,Yes,Yes,6583,2
4612,2023-07-26,2023-01-01 19:00:00,Food,14.61,Yes,No,6091,4
4613,2023-01-29,2023-01-01 16:00:00,Apparel,881.9,Yes,No,4806,5
4614,2023-04-27,2023-01-01 09:00:00,Apparel,303.03,No,No,1576,2
4615,2023-10-09,2023-01-01 12:00:00,Apparel,95.51,Yes,No,324,4
4616,2023-05-24,2023-01-01 09:00:00,Electronics,96.12,Yes,No,7099,5
4617,2023-01-25,2023-01-01 10:00:00,Apparel,560.46,No,No,1416,2
4618,2023-11-06,2023-01-01 16:00:00,Apparel,992.99,No,No,3644,3
4619,2023-06-05,2023-01-01 14:00:00,Food,153.57,No,No,6073,1
4620,2023-03-14,2023-01-01 17:00:00,Apparel,108.63,No,Yes,2896,1
4621,2023-04-30,2023-01-01 10:00:00,Electronics,443.92,Yes,No,7528,1
4622,2023-11-08,2023-01-01 11:00:00,Electronics,567.7,No,Yes,1771,2
4623,2023-11-17,2023-01-01 17:00:00,Food,301.44,Yes,No,2913,3
4624,2023-04-03,2023-01-01 17:00:00,Electronics,309.5,No,No,7064,3
4625,2023-03-27,2023-01-01 14:00:00,Apparel,430.23,No,No,4562,3
4626,2023-12-02,2023-01-01 11:00:00,Apparel,321.0,No,No,5502,5
4627,2023-12-30,2023-01-01 13:00:00,Food,916.18,No,No,1606,2
4628,2023-04-28,2023-01-01 10:00:00,Food,51.54,No,No,932,4
4629,2023-08-21,2023-01-01 15:00:00,Apparel,242.22,Yes,No,5930,5
4630,2023-07-18,2023-01-01 18:00:00,Electronics,810.47,No,No,9315,2
4631,2023-07-25,2023-01-01 19:00:00,Apparel,835.62,No,No,1510,3
4632,2023-12-05,2023-01-01 16:00:00,Food,120.44,Yes,No,1312,2
4633,2023-05-27,2023-01-01 14:00:00,Food,974.03,No,No,6733,3
4634,2023-09-28,2023-01-01 16:00:00,Food,696.42,No,No,6293,4
4635,2023-05-19,2023-01-01 10:00:00,Food,279.87,Yes,No,2348,3
4636,2023-06-30,2023-01-01 11:00:00,Food,461.48,No,No,8466,5
4637,2023-01-30,2023-01-01 15:00:00,Apparel,304.17,No,Yes,3446,2
4638,2023-02-26,2023-01-01 18:00:00,Food,158.52,Yes,No,2337,1
4639,2023-08-20,2023-01-01 20:00:00,Electronics,298.27,No,No,7401,3
4640,2023-05-26,2023-01-01 09:00:00,Food,584.29,No,No,8170,3
4641,2023-02-17,2023-01-01 15:00:00,Electronics,827.71,No,No,1736,1
4642,2023-07-13,2023-01-01 14:00:00,Apparel,369.89,No,Yes,9149,5
4643,2023-08-12,2023-01-01 16:00:00,Electronics,354.42,No,Yes,8081,4
4644,2023-05-16,2023-01-01 15:00:00,Electronics,473.32,Yes,No,1668,4
4645,2023-01-22,2023-01-01 12:00:00,Apparel,648.11,Yes,Yes,1751,5
4646,2023-01-06,2023-01-01 11:00:00,Apparel,754.1,Yes,No,2476,2
4647,2023-07-23,2023-01-01 11:00:00,Electronics,333.53,No,Yes,7768,4
4648,2023-08-27,2023-01-01 12:00:00,Apparel,590.49,No,No,7808,5
4649,2023-07-04,2023-01-01 17:00:00,Apparel,395.47,No,No,1496,3
4650,2023-12-26,2023-01-01 17:00:00,Apparel,719.24,No,No,3682,1
4651,2023-10-19,2023-01-01 10:00:00,Food,173.03,Yes,No,2922,2
4652,2023-12-01,2023-01-01 13:00:00,Electronics,264.36,No,Yes,2629,2
4653,2023-08-08,2023-01-01 09:00:00,Apparel,431.8,No,No,9869,3
4654,2023-04-26,2023-01-01 12:00:00,Electronics,890.52,No,No,5686,4
4655,2023-11-09,2023-01-01 10:00:00,Electronics,577.59,No,No,530,2
4656,2023-02-18,2023-01-01 16:00:00,Apparel,965.74,No,No,3685,1
4657,2023-06-22,2023-01-01 12:00:00,Apparel,112.24,No,No,6247,3
4658,2023-03-23,2023-01-01 13:00:00,Electronics,465.57,No,No,4532,2
4659,2023-11-18,2023-01-01 19:00:00,Apparel,424.89,No,No,9410,3
4660,2023-11-29,2023-01-01 12:00:00,Electronics,604.2,Yes,No,7714,4
4661,2023-02-14,2023-01-01 13:00:00,Apparel,813.84,No,No,4225,5
4662,2023-12-01,2023-01-01 13:00:00,Apparel,843.03,Yes,No,9189,3
4663,2023-01-20,2023-01-01 13:00:00,Food,673.49,Yes,No,9133,4
4664,2023-08-09,2023-01-01 19:00:00,Apparel,645.12,Yes,No,6371,2
4665,2023-05-03,2023-01-01 11:00:00,Electronics,949.54,Yes,No,1987,2
4666,2023-08-22,2023-01-01 15:00:00,Apparel,389.85,No,No,8516,4
4667,2023-08-09,2023-01-01 11:00:00,Apparel,834.46,No,No,3445,2
4668,2023-11-19,2023-01-01 10:00:00,Apparel,922.29,No,No,507,2
4669,2023-12-05,2023-01-01 11:00:00,Apparel,496.62,Yes,No,6920,2
4670,2023-01-03,2023-01-01 19:00:00,Apparel,731.81,Yes,Yes,2305,4
4671,2023-07-01,2023-01-01 11:00:00,Apparel,383.25,No,No,6650,4
4672,2023-07-25,2023-01-01 16:00:00,Electronics,167.29,No,No,1292,3
4673,2023-11-16,2023-01-01 12:00:00,Electronics,590.64,No,Yes,2491,1
4674,2023-02-09,2023-01-01 11:00:00,Apparel,204.51,No,No,1522,5
4675,2023-02-28,2023-01-01 18:00:00,Food,463.02,No,No,6755,2
4676,2023-03-03,2023-01-01 13:00:00,Apparel,874.15,No,No,3373,1
4677,2023-05-12,2023-01-01 12:00:00,Apparel,95.16,No,No,2142,1
4678,2023-03-01,2023-01-01 17:00:00,Electronics,40.12,No,No,3759,4
4679,2023-11-27,2023-01-01 16:00:00,Apparel,610.41,No,No,5828,4
4680,2023-05-02,2023-01-01 19:00:00,Apparel,337.75,No,Yes,9485,1
4681,2023-04-17,2023-01-01 15:00:00,Apparel,423.76,No,No,2918,4
4682,2023-04-06,2023-01-01 16:00:00,Food,411.65,Yes,Yes,9620,3
4683,2023-12-13,2023-01-01 13:00:00,Electronics,95.75,No,No,4277,3
4684,2023-08-23,2023-01-01 12:00:00,Apparel,13.53,No,No,1416,5
4685,2023-03-03,2023-01-01 15:00:00,Apparel,899.44,Yes,Yes,7018,5
4686,2023-09-13,2023-01-01 09:00:00,Food,225.62,No,No,978,5
4687,2023-02-18,2023-01-01 14:00:00,Electronics,431.82,No,Yes,9353,2
4688,2023-12-14,2023-01-01 16:00:00,Apparel,972.21,No,No,6685,3
4689,2023-06-08,2023-01-01 15:00:00,Apparel,828.49,No,No,3304,2
4690,2023-05-04,2023-01-01 10:00:00,Apparel,116.85,No,No,694,3
4691,2023-11-13,2023-01-01 15:00:00,Electronics,513.43,No,No,4380,1
4692,2023-07-26,2023-01-01 14:00:00,Food,732.78,No,Yes,767,2
4693,2023-02-17,2023-01-01 13:00:00,Apparel,701.41,Yes,No,4744,5
4694,2023-05-16,2023-01-01 12:00:00,Apparel,763.23,No,No,316,3
4695,2023-07-20,2023-01-01 09:00:00,Food,462.88,No,Yes,6107,5
4696,2023-09-07,2023-01-01 10:00:00,Electronics,184.16,No,No,4803,4
4697,2023-11-10,2023-01-01 15:00:00,Electronics,470.22,Yes,No,9564,3
4698,2023-12-23,2023-01-01 18:00:00,Apparel,651.41,No,No,6856,3
4699,2023-11-14,2023-01-01 11:00:00,Electronics,612.51,No,No,8257,5
4700,2023-10-22,2023-01-01 13:00:00,Electronics,79.82,No,No,9653,5
4701,2023-11-10,2023-01-01 16:00:00,Apparel,74.3,Yes,No,4580,5
4702,2023-07-28,2023-01-01 16:00:00,Food,965.61,Yes,No,4292,3
4703,2023-12-21,2023-01-01 14:00:00,Food,160.29,No,No,8888,1
4704,2023-07-30,2023-01-01 13:00:00,Electronics,301.52,No,No,4081,4
4705,2023-07-11,2023-01-01 10:00:00,Electronics,769.96,No,No,2898,5
4706,2023-02-13,2023-01-01 17:00:00,Apparel,415.58,No,No,4883,1
4707,2023-01-29,2023-01-01 09:00:00,Apparel,189.65,No,No,4838,5
4708,2023-02-28,2023-01-01 19:00:00,Apparel,472.56,No,No,3678,3
4709,2023-03-12,2023-01-01 10:00:00,Electronics,573.26,No,No,4884,1
4710,2023-04-02,2023-01-01 09:00:00,Apparel,458.24,No,Yes,5659,3
4711,2023-09-22,2023-01-01 20:00:00,Food,919.76,Yes,No,1852,2
4712,2023-08-08,2023-01-01 12:00:00,Apparel,291.85,Yes,Yes,799,5
4713,2023-08-03,2023-01-01 12:00:00,Electronics,664.72,No,Yes,3417,4
4714,2023-10-04,2023-01-01 13:00:00,Electronics,121.17,No,No,452,1
4715,2023-03-05,2023-01-01 13:00:00,Electronics,398.36,No,No,7265,2
4716,2023-12-12,2023-01-01 16:00:00,Food,743.58,No,No,8162,5
4717,2023-10-19,2023-01-01 19:00:00,Food,232.57,No,No,8768,2
4718,2023-09-02,2023-01-01 19:00:00,Apparel,593.87,No,No,9718,1
4719,2023-03-03,2023-01-01 11:00:00,Apparel,161.9,No,No,4190,4
4720,2023-11-28,2023-01-01 14:00:00,Apparel,111.67,No,Yes,6909,1
4721,2023-06-19,2023-01-01 20:00:00,Electronics,528.0,No,Yes,6234,4
4722,2023-09-26,2023-01-01 20:00:00,Apparel,678.26,Yes,No,1169,3
4723,2023-09-24,2023-01-01 11:00:00,Electronics,122.23,No,No,961,5
4724,2023-02-23,2023-01-01 10:00:00,Apparel,918.6,No,No,185,2
4725,2023-01-16,2023-01-01 16:00:00,Electronics,233.51,No,No,6990,3
4726,2023-01-08,2023-01-01 09:00:00,Electronics,128.78,No,No,2741,5
4727,2023-04-14,2023-01-01 17:00:00,Electronics,210.67,No,No,6120,2
4728,2023-02-28,2023-01-01 19:00:00,Electronics,177.88,No,No,9541,3
4729,2023-11-09,2023-01-01 15:00:00,Apparel,99.77,Yes,No,5365,5
4730,2023-02-09,2023-01-01 20:00:00,Apparel,799.86,Yes,No,7521,5
4731,2023-08-25,2023-01-01 18:00:00,Electronics,500.58,No,No,7789,3
4732,2023-04-04,2023-01-01 20:00:00,Apparel,394.63,No,No,6885,1
4733,2023-08-10,2023-01-01 19:00:00,Food,951.12,No,No,6206,4
4734,2023-07-23,2023-01-01 12:00:00,Food,377.3,No,No,6688,4
4735,2023-05-18,2023-01-01 11:00:00,Food,175.3,No,No,9177,1
4736,2023-10-27,2023-01-01 14:00:00,Apparel,281.3,Yes,No,5625,5
4737,2023-07-26,2023-01-01 17:00:00,Electronics,246.58,No,No,4077,2
4738,2023-12-02,2023-01-01 17:00:00,Apparel,503.75,Yes,No,3486,1
4739,2023-03-22,2023-01-01 12:00:00,Apparel,298.59,No,No,4175,5
4740,2023-08-06,2023-01-01 18:00:00,Apparel,520.9,Yes,No,8354,3
4741,2023-01-02,2023-01-01 13:00:00,Apparel,672.6,No,No,1877,3
4742,2023-06-27,2023-01-01 19:00:00,Apparel,779.53,No,No,4130,5
4743,2023-12-12,2023-01-01 17:00:00,Apparel,713.06,Yes,No,3305,3
4744,2023-10-06,2023-01-01 10:00:00,Food,213.53,No,No,915,4
4745,2023-05-26,2023-01-01 10:00:00,Apparel,124.74,No,Yes,9842,1
4746,2023-11-14,2023-01-01 13:00:00,Food,547.03,No,No,6956,4
4747,2023-08-12,2023-01-01 09:00:00,Apparel,206.92,No,Yes,6131,5
4748,2023-03-03,2023-01-01 16:00:00,Apparel,94.08,No,No,2309,1
4749,2023-10-21,2023-01-01 13:00:00,Electronics,531.82,No,Yes,3169,3
4750,2023-08-27,2023-01-01 20:00:00,Electronics,333.53,No,No,8718,1
4751,2023-07-14,2023-01-01 18:00:00,Apparel,758.59,No,Yes,8315,1
4752,2023-06-15,2023-01-01 10:00:00,Apparel,321.05,No,No,5193,3
4753,2023-08-10,2023-01-01 20:00:00,Apparel,978.93,Yes,Yes,5321,2
4754,2023-03-02,2023-01-01 17:00:00,Apparel,760.94,Yes,No,1404,3
4755,2023-05-09,2023-01-01 10:00:00,Electronics,67.12,No,No,4047,4
4756,2023-06-22,2023-01-01 15:00:00,Electronics,513.78,No,Yes,8033,2
4757,2023-06-05,2023-01-01 16:00:00,Apparel,566.99,Yes,No,4494,4
4758,2023-04-20,2023-01-01 14:00:00,Food,698.35,No,No,3178,5
4759,2023-09-26,2023-01-01 19:00:00,Apparel,502.82,Yes,Yes,7198,4
4760,2023-12-22,2023-01-01 15:00:00,Electronics,488.61,No,Yes,7806,1
4761,2023-10-05,2023-01-01 19:00:00,Electronics,374.26,Yes,Yes,8839,5
4762,2023-03-15,2023-01-01 09:00:00,Food,278.75,Yes,No,6220,2
4763,2023-07-26,2023-01-01 12:00:00,Apparel,946.74,No,No,5622,4
4764,2023-10-06,2023-01-01 15:00:00,Electronics,324.42,No,No,7452,5
4765,2023-11-22,2023-01-01 09:00:00,Apparel,72.79,Yes,No,2375,4
4766,2023-12-06,2023-01-01 09:00:00,Electronics,175.61,No,No,7336,1
4767,2023-12-23,2023-01-01 19:00:00,Apparel,858.7,No,No,296,1
4768,2023-12-06,2023-01-01 14:00:00,Apparel,590.77,No,No,9829,2
4769,2023-07-23,2023-01-01 12:00:00,Food,780.99,No,No,9422,3
4770,2023-06-10,2023-01-01 11:00:00,Apparel,810.69,No,No,7413,3
4771,2023-01-28,2023-01-01 20:00:00,Food,825.0,Yes,Yes,3331,1
4772,2023-09-14,2023-01-01 13:00:00,Food,555.11,Yes,No,468,5
4773,2023-06-14,2023-01-01 17:00:00,Electronics,185.35,No,Yes,3328,2
4774,2023-03-04,2023-01-01 18:00:00,Apparel,156.75,Yes,No,9108,4
4775,2023-01-22,2023-01-01 18:00:00,Apparel,578.24,No,No,1591,4
4776,2023-03-11,2023-01-01 20:00:00,Food,372.85,Yes,Yes,7127,5
4777,2023-04-06,2023-01-01 20:00:00,Apparel,562.47,No,No,819,3
4778,2023-06-12,2023-01-01 19:00:00,Electronics,503.49,Yes,No,2862,1
4779,2023-03-20,2023-01-01 18:00:00,Electronics,606.18,No,No,4834,1
4780,2023-01-05,2023-01-01 11:00:00,Food,41.79,No,No,9087,2
4781,2023-11-12,2023-01-01 13:00:00,Electronics,42.51,No,No,2302,1
4782,2023-04-30,2023-01-01 18:00:00,Electronics,724.38,No,Yes,3307,3
4783,2023-10-29,2023-01-01 13:00:00,Apparel,201.2,No,No,2603,3
4784,2023-06-27,2023-01-01 17:00:00,Apparel,655.68,No,Yes,5882,5
4785,2023-06-25,2023-01-01 19:00:00,Apparel,551.11,No,No,6275,2
4786,2023-08-05,2023-01-01 20:00:00,Food,981.98,No,Yes,5234,2
4787,2023-02-25,2023-01-01 18:00:00,Electronics,837.05,No,No,1982,1
4788,2023-07-06,2023-01-01 19:00:00,Electronics,419.0,Yes,No,9694,4
4789,2023-08-20,2023-01-01 12:00:00,Electronics,620.25,Yes,No,2087,2
4790,2023-09-12,2023-01-01 09:00:00,Electronics,126.12,No,No,8387,1
4791,2023-04-14,2023-01-01 18:00:00,Apparel,392.52,No,No,914,4
4792,2023-03-18,2023-01-01 13:00:00,Apparel,736.55,Yes,Yes,2760,1
4793,2023-08-18,2023-01-01 09:00:00,Apparel,626.44,Yes,No,9433,5
4794,2023-09-15,2023-01-01 14:00:00,Electronics,489.63,Yes,No,2669,2
4795,2023-09-21,2023-01-01 20:00:00,Apparel,184.76,No,No,7447,1
4796,2023-11-27,2023-01-01 18:00:00,Electronics,805.11,Yes,Yes,5443,5
4797,2023-07-01,2023-01-01 18:00:00,Electronics,280.43,Yes,No,7521,1
4798,2023-09-13,2023-01-01 15:00:00,Apparel,822.27,No,No,4118,3
4799,2023-02-07,2023-01-01 09:00:00,Apparel,615.49,No,No,1074,1
4800,2023-06-25,2023-01-01 18:00:00,Apparel,379.0,No,Yes,1961,3
4801,2023-01-27,2023-01-01 12:00:00,Apparel,50.2,No,Yes,748,2
4802,2023-10-03,2023-01-01 17:00:00,Electronics,240.09,No,Yes,9033,1
4803,2023-05-20,2023-01-01 09:00:00,Apparel,890.18,No,Yes,1676,5
4804,2023-10-26,2023-01-01 17:00:00,Food,819.79,Yes,No,2699,2
4805,2023-10-14,2023-01-01 16:00:00,Electronics,579.1,No,No,4979,2
4806,2023-04-01,2023-01-01 13:00:00,Apparel,471.66,No,No,1887,3
4807,2023-03-02,2023-01-01 14:00:00,Electronics,650.67,Yes,No,237,2
4808,2023-12-13,2023-01-01 15:00:00,Electronics,471.59,Yes,No,2156,1
4809,2023-06-12,2023-01-01 12:00:00,Electronics,647.86,Yes,No,1931,1
4810,2023-12-17,2023-01-01 14:00:00,Apparel,314.33,Yes,No,8860,3
4811,2023-05-23,2023-01-01 15:00:00,Apparel,840.11,Yes,No,4826,1
4812,2023-09-10,2023-01-01 19:00:00,Apparel,704.9,Yes,Yes,5994,3
4813,2023-09-26,2023-01-01 14:00:00,Apparel,336.68,Yes,Yes,4366,4
4814,2023-10-18,2023-01-01 19:00:00,Electronics,832.36,No,Yes,9175,3
4815,2023-07-06,2023-01-01 20:00:00,Electronics,492.47,Yes,No,4707,5
4816,2023-10-31,2023-01-01 14:00:00,Food,182.89,No,No,7778,5
4817,2023-10-18,2023-01-01 10:00:00,Apparel,86.94,No,Yes,4570,1
4818,2023-03-27,2023-01-01 13:00:00,Apparel,702.61,No,Yes,1995,4
4819,2023-06-15,2023-01-01 11:00:00,Electronics,866.47,No,No,8495,5
4820,2023-04-24,2023-01-01 15:00:00,Apparel,809.37,No,No,4252,5
4821,2023-12-22,2023-01-01 12:00:00,Apparel,659.09,No,No,756,5
4822,2023-07-02,2023-01-01 09:00:00,Electronics,149.96,Yes,Yes,9340,1
4823,2023-07-26,2023-01-01 20:00:00,Apparel,103.1,No,No,3562,2
4824,2023-09-13,2023-01-01 20:00:00,Electronics,351.58,No,Yes,3226,2
4825,2023-08-23,2023-01-01 14:00:00,Apparel,856.36,Yes,No,3124,2
4826,2023-12-21,2023-01-01 14:00:00,Electronics,962.12,No,No,3843,1
4827,2023-01-03,2023-01-01 15:00:00,Food,248.95,No,No,171,2
4828,2023-07-27,2023-01-01 19:00:00,Apparel,764.47,No,No,5753,3
4829,2023-07-16,2023-01-01 16:00:00,Food,578.13,No,Yes,849,1
4830,2023-12-07,2023-01-01 11:00:00,Electronics,41.49,Yes,No,1052,1
4831,2023-05-05,2023-01-01 14:00:00,Food,547.49,Yes,No,6379,4
4832,2023-05-18,2023-01-01 18:00:00,Apparel,807.88,Yes,No,4712,5
4833,2023-12-05,2023-01-01 10:00:00,Electronics,283.36,No,No,4222,4
4834,2023-01-25,2023-01-01 17:00:00,Apparel,898.39,No,No,4279,2
4835,2023-03-09,2023-01-01 10:00:00,Electronics,243.9,No,No,6126,1
4836,2023-03-02,2023-01-01 11:00:00,Electronics,85.71,No,Yes,5271,1
4837,2023-01-29,2023-01-01 20:00:00,Apparel,168.34,Yes,No,173,2
4838,2023-01-19,2023-01-01 18:00:00,Food,838.63,Yes,No,2159,5
4839,2023-06-20,2023-01-01 20:00:00,Apparel,423.13,No,No,9651,4
4840,2023-03-15,2023-01-01 20:00:00,Apparel,798.98,No,No,1377,5
4841,2023-03-02,2023-01-01 10:00:00,Electronics,535.92,No,No,4798,2
4842,2023-06-02,2023-01-01 17:00:00,Electronics,485.75,Yes,No,9293,4
4843,2023-10-03,2023-01-01 09:00:00,Apparel,808.84,No,No,1227,4
4844,2023-02-17,2023-01-01 13:00:00,Apparel,429.25,No,No,702,5
4845,2023-07-30,2023-01-01 09:00:00,Food,804.01,Yes,No,6558,5
4846,2023-12-09,2023-01-01 13:00:00,Electronics,109.66,No,Yes,1624,1
4847,2023-05-19,2023-01-01 16:00:00,Apparel,639.95,No,No,5391,1
4848,2023-04-20,2023-01-01 16:00:00,Apparel,705.56,No,No,9998,5
4849,2023-07-02,2023-01-01 19:00:00,Food,900.11,No,No,1266,2
4850,2023-01-28,2023-01-01 16:00:00,Electronics,232.08,No,No,2032,5
4851,2023-07-16,2023-01-01 10:00:00,Food,608.18,Yes,Yes,4392,1
4852,2023-07-10,2023-01-01 16:00:00,Apparel,438.92,No,No,8956,4
4853,2023-11-11,2023-01-01 20:00:00,Electronics,388.94,Yes,No,6433,2
4854,2023-02-20,2023-01-01 13:00:00,Electronics,115.65,No,No,1062,1
4855,2023-05-29,2023-01-01 09:00:00,Apparel,142.89,No,No,9344,2
4856,2023-09-25,2023-01-01 15:00:00,Electronics,838.62,Yes,No,9280,2
4857,2023-02-19,2023-01-01 14:00:00,Electronics,752.26,No,No,6798,4
4858,2023-09-03,2023-01-01 13:00:00,Apparel,388.52,Yes,No,187,1
4859,2023-04-23,2023-01-01 09:00:00,Food,830.2,No,No,5051,5
4860,2023-06-19,2023-01-01 09:00:00,Food,89.96,No,No,8764,2
4861,2023-06-15,2023-01-01 14:00:00,Food,628.53,Yes,No,2568,2
4862,2023-01-14,2023-01-01 18:00:00,Food,869.49,Yes,No,6312,4
4863,2023-07-22,2023-01-01 20:00:00,Apparel,840.48,No,No,4974,1
4864,2023-10-15,2023-01-01 15:00:00,Apparel,379.05,No,Yes,3595,2
4865,2023-07-08,2023-01-01 18:00:00,Food,747.78,No,Yes,8142,2
4866,2023-06-04,2023-01-01 18:00:00,Apparel,433.19,No,No,346,3
4867,2023-02-24,2023-01-01 09:00:00,Apparel,841.74,No,No,2978,3
4868,2023-07-01,2023-01-01 17:00:00,Electronics,535.45,No,No,6231,2
4869,2023-07-29,2023-01-01 12:00:00,Apparel,767.21,Yes,No,4594,4
4870,2023-03-16,2023-01-01 13:00:00,Electronics,87.79,No,Yes,4076,5
4871,2023-10-04,2023-01-01 10:00:00,Apparel,594.13,No,No,9813,3
4872,2023-05-13,2023-01-01 20:00:00,Apparel,554.78,No,Yes,425,3
4873,2023-12-09,2023-01-01 18:00:00,Food,613.88,No,No,8893,1
4874,2023-02-28,2023-01-01 16:00:00,Electronics,698.69,No,No,910,5
4875,2023-12-11,2023-01-01 10:00:00,Electronics,918.93,No,No,8695,3
4876,2023-07-01,2023-01-01 11:00:00,Electronics,787.83,No,No,6880,5
4877,2023-12-05,2023-01-01 20:00:00,Food,227.44,No,No,6086,5
4878,2023-11-17,2023-01-01 17:00:00,Electronics,827.64,No,No,5646,1
4879,2023-03-05,2023-01-01 10:00:00,Electronics,130.86,No,Yes,6945,2
4880,2023-11-23,2023-01-01 14:00:00,Food,625.98,Yes,No,4789,2
4881,2023-09-17,2023-01-01 20:00:00,Apparel,883.93,No,No,2374,3
4882,2023-07-12,2023-01-01 12:00:00,Food,110.11,No,No,2327,1
4883,2023-05-23,2023-01-01 15:00:00,Apparel,851.2,No,No,3117,3
4884,2023-04-14,2023-01-01 14:00:00,Electronics,800.63,No,Yes,8189,3
4885,2023-08-02,2023-01-01 18:00:00,Apparel,508.74,Yes,No,7233,2
4886,2023-08-30,2023-01-01 17:00:00,Electronics,315.81,No,Yes,1538,1
4887,2023-07-28,2023-01-01 17:00:00,Electronics,411.38,No,No,3484,5
4888,2023-04-03,2023-01-01 18:00:00,Food,968.97,No,Yes,763,2
4889,2023-05-22,2023-01-01 12:00:00,Food,209.68,No,No,8445,3
4890,2023-04-22,2023-01-01 09:00:00,Food,583.81,Yes,No,832,3
4891,2023-02-28,2023-01-01 10:00:00,Apparel,92.41,No,No,905,4
4892,2023-02-12,2023-01-01 16:00:00,Food,225.71,No,No,4317,1
4893,2023-07-26,2023-01-01 18:00:00,Apparel,765.68,No,No,8473,5
4894,2023-09-25,2023-01-01 16:00:00,Food,309.57,No,No,8172,5
4895,2023-10-23,2023-01-01 10:00:00,Apparel,985.91,Yes,No,3779,3
4896,2023-04-28,2023-01-01 12:00:00,Electronics,505.81,Yes,Yes,4168,4
4897,2023-01-20,2023-01-01 09:00:00,Food,521.37,No,Yes,1803,4
4898,2023-08-10,2023-01-01 15:00:00,Food,45.95,Yes,No,8629,1
4899,2023-06-15,2023-01-01 12:00:00,Electronics,956.96,No,No,6346,3
4900,2023-05-11,2023-01-01 19:00:00,Electronics,182.49,No,Yes,5401,3
4901,2023-06-05,2023-01-01 16:00:00,Apparel,542.96,No,No,6870,3
4902,2023-07-03,2023-01-01 17:00:00,Electronics,401.72,No,Yes,7118,1
4903,2023-03-31,2023-01-01 20:00:00,Electronics,421.43,No,No,3398,5
4904,2023-04-04,2023-01-01 17:00:00,Apparel,646.87,No,No,827,2
4905,2023-01-13,2023-01-01 11:00:00,Apparel,665.47,No,No,5058,4
4906,2023-11-18,2023-01-01 13:00:00,Apparel,162.75,Yes,No,3037,5
4907,2023-10-20,2023-01-01 14:00:00,Electronics,504.59,Yes,No,4123,2
4908,2023-08-18,2023-01-01 14:00:00,Apparel,792.57,No,Yes,2113,5
4909,2023-11-18,2023-01-01 18:00:00,Apparel,448.85,No,No,1933,5
4910,2023-10-19,2023-01-01 16:00:00,Apparel,174.15,Yes,No,9791,5
4911,2023-01-26,2023-01-01 14:00:00,Electronics,320.08,No,No,9199,5
4912,2023-03-16,2023-01-01 14:00:00,Electronics,220.26,No,No,5767,3
4913,2023-12-30,2023-01-01 12:00:00,Electronics,134.56,No,No,6107,5
4914,2023-10-26,2023-01-01 15:00:00,Electronics,383.81,Yes,No,2110,2
4915,2023-05-30,2023-01-01 16:00:00,Apparel,545.53,Yes,No,2349,2
4916,2023-05-28,2023-01-01 11:00:00,Apparel,82.02,No,No,8955,4
4917,2023-01-08,2023-01-01 15:00:00,Food,607.79,Yes,Yes,8619,1
